('mid', 'back', 'round', 'long', 'mid', 'front', 'unround', 'short', 'high', 'central', 'round', 'short', 'mid', 'front', 'unround', 'short', 'high', 'central', 'round', 'short')	tia	1
('mid', 'back', 'round', 'long', 'high', 'front', 'unround', 'short', 'mid', 'back', 'round', 'short')	a	1
('mid', 'back', 'round', 'long', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	1
('mid', 'back', 'round', 'long', 'mid', 'front', 'unround', 'short', 'mid', 'back', 'round', 'short')	tia	1
('mid', 'back', 'round', 'long', 'mid', 'back', 'round', 'short', 'high', 'front', 'unround', 'short')	a	1
('mid', 'back', 'round', 'short', 'mid', 'front', 'unround', 'short')	hia	1
('mid', 'back', 'round', 'long', 'high', 'front', 'unround', 'short')	a	1
('mid', 'back', 'round', 'long', 'high', 'central', 'round', 'short', 'high', 'front', 'unround', 'short')	a	1
('mid', 'back', 'round', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	na	1
('mid', 'back', 'round', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	tia	1
('mid', 'back', 'round', 'long', 'high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	hia	1
('low', 'back', 'unround', 'long', 'high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	hia	1
('low', 'back', 'unround', 'long', 'high', 'central', 'round', 'short', 'high', 'central', 'round', 'short')	ria	1
('low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short')	a	1
('low', 'back', 'unround', 'long', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	na	1
('low', 'back', 'unround', 'long', 'high', 'central', 'round', 'short', 'high', 'central', 'round', 'short')	tia	1
('mid', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	1
('mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	hia	1
